cid,text,time,author,channel,votes,time_parsed
Ugz1WXI1Lf8QrPnG8Pl4AaABAg,"Le bol de sel sous le lit, c'est pour purifier l'air de la chambre ^^",2 days ago,@sofqcs,UCMkHhp2a_5XwWkLpEjPrhLA,0,1741622869.25059
UgwxI752lt9yaR6pJ8h4AaABAg,Quand j'imagine des etudient sous 10m2 et elles qui vit au state avoir ce genre d'appart....,2 days ago,@kaylegend7858,UCJnzXnPx0pEF1Zd2EBl4aFQ,0,1741622869.25142
UgxhiFlEqOeBKQchje14AaABAg,They put the salt under the bed to protect themselves from jinns I guess lol but that doesn't work,2 days ago (edited),@sarahisly5346,UCwwrs1ZRNNqeURjcoRMQ5RA,0,1741622869.252053
Ugxi_ZvwqqQ3y3SINfV4AaABAg,c'est sur ils baisent,2 days ago,@arthursimonet2354,UCYNLJgLPxqIS6WOrhevZRlQ,1,1741622869.252613
Ugxjtyl0h-CJToyHBrd4AaABAg,elle vit en france mtn ?,2 days ago,@shadow01-fireblade19,UCQO4BDVF399SvSpYsunqoXw,0,1741622869.253153
UgyeB0jLOYgxsubGR2Z4AaABAg,On en parle pas du fait qu'il a commandé du café ????,2 days ago,@timondelannoy7485,UC0sfDUXrSPKgl4ErOZx1GUw,1,1741622869.253714
UgyN_gWYLDUUafRcHXB4AaABAg,mais nn Amine🤣🤣🤣🤣,2 days ago,@tonymerguez007,UCNYXeTWEgZPqHD2aR_5WCUw,0,1741622869.25425
UgzrcvRWl-A9zvkyr454AaABAg,17:00 c pour les esprits !,2 days ago,@S2keyz,UC8RZ2MtHyO7AHtPrQtG0OJg,0,1741622869.254783
Ugw7bEHU2BzaIVTJJzZ4AaABAg,la collab la plus improbable du monde,2 days ago,@Gem8453-m8t,UCZy_M46GcpmvYhflefVzyvA,1,1741622869.255313
UgyMKdPM2q-S-crQNOx4AaABAg,nn c vrmt un singe,2 days ago,@moioupas8459,UC5iEvatBVCAYq4e7fOuc14g,0,1741622869.255839
UgzW3tkIOPBWVu59aBR4AaABAg,Quel boss amine,2 days ago,@marionponthus3888,UC79YOQH1Eppy0g__mW54rmA,0,1741622869.256379
UgzraHEJH7Pobd0lH-Z4AaABAg,On a un début de romance entre Pokimane et Amine avant GTA VI quand même,2 days ago,@icescreamer6693,UC7CJ1aCS9MpB63wsb8KcVJw,4,1741622869.256924
UgyfE0qhRyVPrGo4qNF4AaABAg,You drink chorba 😂😂😂😂😂,2 days ago,@Safouf,UCKLjI_LtbGRp8613P8EgYtQ,1,1741622869.257822
UgxyCfwDHbhsEEehh1p4AaABAg,7:32 and 8:58 and 11:55 and 14:08 true NPC boyfriend,2 days ago (edited),@Jdlalxbdd,UCI_u-N8lDuPHYysrRnt7wJg,1,1741622869.258853
UgwlwbUb-V1hKLzCB-V4AaABAg,Jespere il la soulever au nom de la france et des francais,2 days ago,@alexisolmo875,UCGUXpSBlPGA35GMg22dvRUA,0,1741622869.259828
UgyBuRXSUdiqqBdA1-94AaABAg,"Hi , what camera do you use for filming ???",2 days ago,@Whiteany,UCGcfGFQLVuDXaPVzpZaEZhw,1,1741622869.260471
UgwUAnY7wdGaiMVod394AaABAg,Amine as du la tuer,2 days ago,@OWazabi,UCB5H7zH7-GMbHU7TkBOGqhQ,0,1741622869.261069
UgwxI752lt9yaR6pJ8h4AaABAg.AFT4kkyMb2rAFTE6xQyB25,Chacun ses problèmes. Il y a des milliers d'autres personnes qui ont un appartement secondaire à Paris.,2 days ago,@mlglr-h4q,UCsLW3eKFN9ZUcwDhp4VyA0w,0,1741622869.463082
UgwxI752lt9yaR6pJ8h4AaABAg.AFT4kkyMb2rAFTcTa5eQtR,Elle a bien dit que ce n’est pas son appartement mais un AirBnB!,2 days ago,@LauraLps98,UC2T4SIw3Jb0MvXBEBFMT_wA,0,1741622869.465647
Ugxi_ZvwqqQ3y3SINfV4AaABAg.AFT3QkhgLexAFT621JbNB2, @arthursimonet2354  c sur,2 days ago,@SA-bg6ti,UCFNqBzHXUF3szSyog_Da39w,0,1741622869.667015
Ugxi_ZvwqqQ3y3SINfV4AaABAg.AFT3QkhgLexAFTESULefNH,Avec ton nom prénom dans ton pseudo ? J'ai vu plus intelligent,2 days ago,@mlglr-h4q,UCsLW3eKFN9ZUcwDhp4VyA0w,1,1741622869.668919
UgxyCfwDHbhsEEehh1p4AaABAg.AFSvvAwska2AFTTQKJc9xB,bro...,2 days ago,@mvu69,UCdEDXbJ3Q9656bAYrgPZQPg,0,1741622869.867804
UgwlwbUb-V1hKLzCB-V4AaABAg.AFSvCllH8bXAFSv_5ldqle,Mais tais toi pitié tu fais honte,2 days ago,@okk4562,UCIAL5vqrwyLsT0hkiUKMcoA,11,1741622870.084739
UgwlwbUb-V1hKLzCB-V4AaABAg.AFSvCllH8bXAFUcRvyXlkA,Franchement la ferme. Vraiment. C'est avec des gens comme toi qu'on se tape une reput de merde,2 days ago,@pookpook3891,UCbi_rXHS6zSmqG_pxNl9GqA,1,1741622870.087734
UgwUAnY7wdGaiMVod394AaABAg.AFStDRMbDewAFSuDcSeJdn,honte a toi de penser comme ça tu dois savoir que amine est pratiquant en plus,2 days ago,@faraahrg,UCPcMhewSBlz99otBWfNb-Kw,10,1741622870.309516
UgwUAnY7wdGaiMVod394AaABAg.AFStDRMbDewAFSvgXRQ2e1,"​@faraahrg ces personnes qui écrivent n'ont ni respect pour les femmes ni respect pour Amine, c'est honteux",2 days ago,@okk4562,UCIAL5vqrwyLsT0hkiUKMcoA,8,1741622870.313008
UgxmZp13kiRv1DMcrHp4AaABAg,ouaiiiiiiiis,2 days ago,@dynastykingthereal,UCZ_B6KwW3aq0SUuDja34buA,0,1741622870.655173
Ugy3E3oBVpnP4AGPGxJ4AaABAg,w9 aykun chba3 fiha 7wa,2 days ago,@cheztatitastoutcheztontont8419,UC379A1ipyxJXxD_w2VXgBPw,0,1741622870.657042
Ugwop7bR5LLvkLsJX1Z4AaABAg,« Le va te faire foutre » elle l’a tellement bien dit en français 😂😂😂,2 days ago,@portagas7655,UC7fKGAfOjnNlYvXwczFNJ8w,2,1741622870.658302
Ugw20FKCO_gwcjqVei54AaABAg,"18:13 lmao, i'm dying, everywhere he goes, amine just keep trolling people. (In french we would say ""merci d'avoir regardé la vidéo"". ""Merci pour les travaux"" would just mean thanks you for building this"" which makes absolutely no sense",2 days ago,@fandelapin2971,UCOdZd8pb5j0Y8jYfy76LrFg,11,1741622870.658937
Ugym-yptEkRa3zC1ReV4AaABAg,il la kayako beme xD,2 days ago,@suicidesqual7625,UCAATlKMVFzt0dDAY7PvuL1g,0,1741622870.659526
Ugx3J20PiNio0vTXOBp4AaABAg,De la sorcelerie !!,2 days ago,@arnauldbessonner1087,UCBg6UTGlDG7IhygJ5M4g54A,0,1741622870.660088
UgzWlnidcum7zNRPPZ94AaABAg,"You got one for me ? 
Yes 😐
whoooooo 3:35",2 days ago,@emretutu3227,UCTOeEEW1Ny6R7gpkobj8S7A,0,1741622870.660647
UgySnKOH_qWh6OWWFpZ4AaABAg,Nn mais il feattrop bien c abusé 🤣 elle est épique la vidéo,2 days ago,@modul7331,UCoxGfG6G4D2_VEYT5Q0SzXw,1,1741622870.661186
UgwsgLKMKFrBKD2tjnt4AaABAg,Amine il est tellement drôle ça rajoute un truc a la vidéo,2 days ago,@Amine-yv3so,UCcyRDyFsLBfT0DsI_yJoF5A,1,1741622870.661722
UgzACLuz2mOOx7FK4mp4AaABAg,Que pense les Américains de notre Amine National,2 days ago,@Steyrox255,UCLvNbqIw1IhmIOqKU8E9TOA,3,1741622870.662301
Ugxkuh02IBqlB5d16uF4AaABAg,"6:25 ""u have a lot of... Are u okey? 😳"" js en fou rire mdrr",2 days ago,@YasminaDjabrailova,UCp32KaBkOSZJgKhmc7zmBbA,1,1741622870.662904
UgxUYMyIdVA_Nf0mhRZ4AaABAg,LE GOAT 🗣️🗣️🗣️🗣️,2 days ago,@KillianFreySarradel,UCf57EsVIWzerJ_iMBq4mmBQ,0,1741622870.663443
UgzLaj4AO_z0bOw5etF4AaABAg,"les deux vont trop bien ensemble, mais c'est beau l'amitié 😉😊",2 days ago,@loulou_lbled,UCK5gX3dagSJiMxc-RtGEf0w,0,1741622870.663979
UgxmXESCH7FigYakGq54AaABAg,Il paraît que le sel éloigne les mauvais esprits mais j’en suis pas sûr ?,2 days ago,@sinok.a,UCF8WXbjstdcwey13ynNhlPQ,0,1741622870.664522
Ugx5gHgLX87r7vKzaBh4AaABAg,Mdr les 3/4 des coms c'est des français,2 days ago,@Alicon0,UC9yLDQC_TsaingtPS-dt51g,1,1741622870.665068
UgyoZlV4BHO3FA7NtGB4AaABAg,"Amine, par pitié, t'y gagnerais tellement en améliorant ton anglais ...",2 days ago,@DiWooly,UCTWgY06wPRVb8Cj5HN_i9jQ,1,1741622870.665899
UgyGwlFqWsIfLkzroz94AaABAg,thanks for the videp its so funny,2 days ago,@lisa-kh9td,UCcnG0zLj9AUTiIOw9353BGA,0,1741622870.666447
UgzixS3yO1CXttlXsLR4AaABAg,I haven’t laughed this much in awhile hahahahaha AMINE IS FUNNYYYY. Also Amine and Imane sounds good together HEHE,2 days ago,@annoyingmous7869,UCRd6lwtAUTNj_1EjI0T6Ugw,0,1741622870.666981
UgwR8UawDN9ZZYX1Cyd4AaABAg,"pokibangamine damn
🥶",2 days ago,@joesburyouellet,UCimD6ag7AINvE_HhrMB9TcA,0,1741622870.667489
UgzSn9L3t3tEHheTw9J4AaABAg,Amine nous fait une ogeman 11:51,2 days ago,@Clem-g1r,UCvRH0rwdee2ZY4jiNeJ7QwA,2,1741622870.668208
Ugw20FKCO_gwcjqVei54AaABAg.AFSroLre9rQAFVqBAApG5d,"It's actually a real expression, from a rap song",1 day ago,@leconde1135,UCUp2DK49WiYkNp2T76d6bZA,0,1741709270.976199
Ugw20FKCO_gwcjqVei54AaABAg.AFSroLre9rQAFVqfGaHP5F,@leconde1135  ah vraiment? Je suis pas très calée en rap c'est pour ça. C'est quoi le son ?,1 day ago,@fandelapin2971,UCOdZd8pb5j0Y8jYfy76LrFg,0,1741709270.978327
Ugw20FKCO_gwcjqVei54AaABAg.AFSroLre9rQAFWq6-qbqdQ," @fandelapin2971  je sais plus exactement mais cest un son de 13block et la phrase exact cest ""merci STAVO pour les travaux""
Stavo étant un des membre du groupe",1 day ago,@leconde1135,UCUp2DK49WiYkNp2T76d6bZA,1,1741709270.981307
Ugw20FKCO_gwcjqVei54AaABAg.AFSroLre9rQAFWru6FpUSo," @leconde1135  Aaah ok merci ! Ca reste marrant qu'il sorte ça pour traduire ""thanks for watching""",1 day ago,@fandelapin2971,UCOdZd8pb5j0Y8jYfy76LrFg,0,1741709270.985434
UgxbPfJ2qOdJs1IGGst4AaABAg,Apparemment ❌️ Musée✅️,2 days ago,@0xdz213,UChs4g7Z5uDF9B7TcJ54hyAw,0,1741622871.317131
UgwVplnnIuX1OSxxoz54AaABAg,j'adore la vidéo 🤣🤣🤣🤣,2 days ago,@Qazeuza,UCFfYdxD-wpaPgtwp_YG8wuQ,0,1741622871.319191
UgzSkDimEXY4BuGhPuR4AaABAg,this guy is basically Tarik but with steroids xD,2 days ago,@souvikgiri8105,UC4yRmlqPVEIbS4fU09CwK8A,2,1741622871.32013
UgzKU274AN2cdGZgX2h4AaABAg,9:50 you see people don’t take drugs 😂😂😂😂,2 days ago (edited),@abakaranas1271,UClatI8XFpdW8NXKF9cQICyA,3,1741622871.320755
Ugwm97-YTddBtk3tOxd4AaABAg,"""If I die I have it on camera!""
""Yeah, but if you die I have the camera""
Mastermind 😂",2 days ago,@Sen-ki-,UCS-g5DDkzKG7guLh8P9k_tg,6,1741622871.321334
Ugy5nln1jG1LlL1e3954AaABAg,2:21 he said 'wank',2 days ago (edited),@Heppystolet,UC2xGDpuXLNHoxAcYnvPDT-Q,1,1741622871.322111
Ugz8WEuHSVm3-Wo8mVB4AaABAg,reste en france avec Amine !,2 days ago,@OriginRux,UCFNrJ1udDXIYFBk45o3TOUw,0,1741622871.322772
UgxdK-77op-o6Gxv1BB4AaABAg,T'as quand même pas pris le couteau le plus aiguisé du tiroir avec Amine. 😂,2 days ago,@chris2nerfs,UCSLXQ5C6sbpudVKctkNitBg,0,1741622871.323344
UgxMVh0jb1Sfjhn6lHB4AaABAg,Moi je pense Amin il est piqué sah,2 days ago,@nedaltheking,UCtyJnjsjiXpL2hcXFMVv4Yg,2,1741622871.323892
UgxqWjxLc1733LOW1AN4AaABAg,ça c'est un vrai appartement de bobo parisien,2 days ago,@cube23087,UCMsJf7ALFl7b54ki_1_Mhzg,0,1741622871.324429
UgxZ52KZvOXrYouQVhh4AaABAg,c'est du sel,2 days ago,@marcopugliese5158,UCSoY3t7FGv7hSXQQfeYBVow,0,1741622871.324971
UgyspWL4S1lN4dLQiDR4AaABAg,Just out of curiosity who is the photographer? Photography is one of my side hobbies and id love to see how they shoot their photos!,2 days ago,@Phyzzl,UCuM0BUf4yrnB-NVZDB0otRA,0,1741622871.32573
UgzUa-uj9rdvEqHkWf14AaABAg,Le crossover Amine-Pokimane j'aurais jamais vu venir,2 days ago,@Sen-ki-,UCS-g5DDkzKG7guLh8P9k_tg,0,1741622871.326389
UgxmT-PMkE7pgB0xrA54AaABAg,"The salt in the room is very sus, looks ritualistic.",2 days ago,@TheTruth513,UCAIzV3i1Ci2I3t368GKrXIg,0,1741622871.327043
UgxW4IjJyX05zFxBaG54AaABAg,Elle est tellement belle !,2 days ago,@rldmangore1657,UC09YWPdK9wVimclPX4aJwJw,2,1741622871.327627
UgwPQnoEZ-eS1S4c7G14AaABAg,le combot Douchiotte je m'y attendais pas,2 days ago,@flugelsmj,UCjp5BkzcTZL-RdptLgk762w,0,1741622871.328184
UgziOGYrijmyS1jIq9d4AaABAg,Ils vont finir ensemble les deux c'est sur mdr ya trop une bonne alchimie,2 days ago,@Syskow,UC25YgPZzsMMVsRPjQbddvVQ,0,1741622871.328734
Ugy5AXsVrN7BD0sluTN4AaABAg,Funny,2 days ago,@mitchrousillon7720,UCeUtQBoag2NfDSq5_4LI_fQ,0,1741622871.329272
UgxhvpRLJQHvD0V3iJ94AaABAg,Oh this is a new iconic duo we didn't know we needed. Please make more content with amine! Y'all are seriously hilarious !! c:,2 days ago,@joyfulsvt1634,UCr99VI-s1ydLRIOLOiLno0w,32,1741622871.33011
UgxEdKRC061EzlS1z-Z4AaABAg,😎,2 days ago,@pezzi3277,UCg1U3dczLX0hzAUxusC4ReQ,0,1741622871.330831
UgzZLvIVj_R-23M3ns54AaABAg,tout est gros en amérique et elle a dit letts go🤣,2 days ago,@raphaelcohen6562,UCTYfiFVzyO2oR2W4MbD_s1Q,0,1741622871.692779
UgwM0A6SFff7ZbAyqbN4AaABAg,"14:48 That is Lord Krishna , a major Hindu deity.",2 days ago,@AP24522,UCQTuqPFezqA6foZflwa-jfA,0,1741622871.694456
Ugw35_Ikx-45g-22Vyd4AaABAg,The French accent of @amine is so beautiful 🤣🤣,2 days ago,@AkirasVault,UCYqCUcrXRUw5duHsrrRhAXA,0,1741622871.696532
Ugwj6GpoSF6EZloI7G54AaABAg,i cant lie i agree with shelbo cant have you hanging around with a bigass dude like this its giving hasan vibes we need u to stick around with the less intimidating short guys from usa,2 days ago,@Gamer-hy8ld,UCp6g3QHoOAejOGQynq437DQ,1,1741622871.697539
UgxxsqXhgVUrj7ZRG414AaABAg,"""You don't drink coffe?
You drink Chorba.""
                            -Aminematue",2 days ago,@darkai4653,UCRD1-Ph4m7C5bkjFm-ttoUQ,9,1741622871.698194
UgzDf2E0ybJh0RAtUrN4AaABAg,2:20 wank XD,2 days ago,@silvestersterone,UC8aVqKgfdhiHXppUQzDoxhQ,0,1741622871.698796
Ugy4-ICtlJ-93mCi6T14AaABAg,Merci Stavo pour les travaux,2 days ago,@Slaymes,UCyyeDGP914uCp2IiwcSLYdg,0,1741622871.699345
UgwISat-mqnfjmwjob54AaABAg,“Merci pour les travaux” 👌🤣🤣,2 days ago,@shynnobi,UCtoY3O73uTkeHSP-yGRnfvA,0,1741622871.700131
UgwA_8creR0IyIMtEYN4AaABAg,"""A burger!?"" sent me into outer space LMFAOOOO",2 days ago,@pandajmj,UCumksbtYr6T3Gi338rIXpjA,3,1741622871.700786
UgwIEHcCTgt6gyFo69V4AaABAg,Tellement mignons ces 2! 😍😍🌸,3 days ago,@hkmbeya,UCAt_T-glzKebTXzKh02V_bw,1,1741536471.701348
Ugy2qI_oGmQVfyt1A394AaABAg,Shelbo gon be mad 😂,3 days ago,@cory5197,UCmkHr4IukwOaF2mA8pT38Ew,0,1741536471.701893
UgxaVBvTqpHLXOaOgvR4AaABAg,"Amine il a vu des nudes partout, il a tué son ramadan 👀😂 non le duo est tellement 🙌🏽😂",3 days ago,@MR-mp6cu,UCuRYleh21hYZnJ_s2ShrSUw,0,1741536471.702426
UgzQ_vrMtZhwOs9XEy54AaABAg,Il est venu se lebron james,3 days ago,@ebushnellr,UC8XOKLO50nbX9hWS80mlWMA,0,1741536471.702956
Ugz0PbFKfEqZyCKqWdp4AaABAg,Ptdrrrrr merci pour cette vidéo !,3 days ago,@Megperle18,UC9GAz1t4aDbAx5zsePE8Qfw,0,1741536471.703481
UgyQ2sIGHyAgORfvyeV4AaABAg,"Le sel dans la chambre, c’est très probablement pour absorber l’humidité (avec le bain dans la chambre, il y en a sûrement besoin pour éviter les moisissures)",3 days ago,@cassandre3496,UCJHrm1M6ZhmruJ4XyHz-cnQ,0,1741536471.704011
Ugw7HFsRRChX4y1dKdF4AaABAg,Wsh amine,3 days ago,@titan248,UCpXs1367BY_-CPwCHCyEHcw,0,1741536471.70465
UgzxtoHXCyKO4oJLkrN4AaABAg,"2:19 Not ""work"" but ""wank"" ...",3 days ago,@henny01,UC7FFdTTDU5rdWQxYGSWF0RQ,0,1741536471.705576
Ugz41pd-P3wy7UNl3_54AaABAg,pourquoi il parle aussi bien anglais 🤣🤣,3 days ago,@mimipoukiesauvagemoriau7776,UCq1pU38A71VnA3udWN2n_ZA,0,1741536471.706299
Ugw7LpowOQ6SWZI9VsN4AaABAg,Pokimane et Amine le duo est dingue !!! Plus de contenu ensemble svp merci,3 days ago,@fren2y123,UCnEZNhKRDGvMpXjouwblnSg,0,1741536471.706933
UgwZ_Vyd3NrHsvByCHN4AaABAg,watches Emily in Paris once,3 days ago,@kenkaneki666,UC7nIQRLmPvtfFS28QhStvZQ,0,1741536471.707539
UgyA-UVar5bgALSEb_B4AaABAg,love editor for dirthmouth theme at 3:22,3 days ago,@oels7,UCW3FTLlsgeiQcAVs_wGxhbw,1,1741536472.011408
UgyTFQuQX5pZoS1Jf_V4AaABAg,do they know you shit on white men or,3 days ago,@wxyz2589,UCa_5WitZtyoQAQ-F0aVVtpA,0,1741536472.01443
UgwRC_9L1OnPS_hAuIB4AaABAg,quel lourder ce Amine,3 days ago,@ayoubz7190,UCPGgq0SUhUdackQOqnqHWaQ,0,1741536472.01627
UgxsaPoULfixR1SztmZ4AaABAg,Prochain couple lol,3 days ago,@VictorLOUET-g9b,UCzksI4iU3IjWHmr2XVlGmZQ,0,1741536472.017679
UgxsJXewP97Ee4emy0h4AaABAg,Glad you found a city you really liked.,3 days ago,@fatalheart7382,UCB5yUH_h02fKgolyGAYP23Q,2,1741536472.019014
Ugws5m4bWm_Gv4BU0iR4AaABAg,Merci pour les travaux mdrrr,3 days ago,@jackalop8044,UCvggffWkhmi70fz0dI0Z1Uw,2,1741536472.019693
Ugxxor79hrMym-qcpCN4AaABAg,"Lot's of medicaments, ... Are you OK? 🤣",3 days ago,@j_kvs,UC74I2xt7g7zAJa14idzDJPQ,6,1741536472.02029
UgzW3x0-Qk0zXKK7RIB4AaABAg,"Le sel est mis dans une coupe ou bol pour purifier le lieu. Il doit avoir plusieurs endroit dans l'appartement où des coupes remplis de sel sont placées. Le sel peut absorber certaine énergie négative, le sel est ensuite jeté et remplacer une fois qui change d'état. Ne surtout pas consommé un sel utilisé pour purifier un lieu, vous risqueriez d'être malade.",3 days ago,@elecbrico9552,UCc3xkBNHrfg0-3XlDwr-ZqA,1,1741536472.02088
Ugwxlvfel1dUuOFUsw54AaABAg,Maybe the best international collab I ever seen,3 days ago,@Valissei,UCdPXEOtoH0wE7GI7ffzJyHQ,25,1741536472.021466
Ugwhmu3WP8GQR5ePJFB4AaABAg,"Le Duo le plus improbable de 2025 , mais incroyable mdr",3 days ago,@easygow8231,UCYfnrernlm2o8qOS08RuVHw,0,1741536472.022052
UgxRrA4FIKXfCfSBofl4AaABAg,je vous aimes Amine et poki,3 days ago,@ii-seria_law-ii1897,UCFSQlE7uNV7SqZF9NVLsVxw,0,1741536472.022975
UgytoomGbf3ZN4J5NK94AaABAg,Avoue Poki tu est fan de John Snow du coup maintenant y a Amine dans ta vie MDRRRR,3 days ago,@okgoogle9118,UCGeMxJeCXsKOaKIn_6p2MCA,0,1741536472.0237
Ugz77uqJ4bjGI3TEkSJ4AaABAg,MDRR y a un truc qui ce passe entre les deux ou je reve ? mdr,3 days ago,@okgoogle9118,UCGeMxJeCXsKOaKIn_6p2MCA,1,1741536472.024345
Ugz1MtXC1rTZv__oGdV4AaABAg,Dans la tete de Amine c un urbex mdrrrrrrrrrrrr🤣🤣🤣🤣🤣🤣,3 days ago,@JINXVIpowdered,UC18zcXx0A8kEDnIYquIxecg,1,1741536472.024953
Ugw7yyAc-9ud2Q4fdKd4AaABAg,Amine trying his best to speak english is so funny. It's like he's loading every word before saying it,3 days ago,@chara3611,UCwMnJ916B4bRgmijCCPgBXw,0,1741536472.026012
UgzbecM_RLSJCbhLlVd4AaABAg,sinj,3 days ago,@Creepna,UCqhE2kiSpLFdZgZUb-27nMA,0,1741536472.027047
UgzOPgXdJpZ7aJ2oStt4AaABAg,Vous êtes trop beau❤,3 days ago,@xvatorOwix,UCr3lbIG9KORjA7l5doQHItQ,0,1741536472.028057
UgyAdeTLwMYiNKvRLdd4AaABAg,Does someone please know where the dress that Pokimane is wearing is from? It's SO cute but I can't find it online,3 days ago,@alimee,UCdzvVrvVxEe98A28sORjong,0,1741536472.029048
Ugxf3YsLoPYUY01lJah4AaABAg,ils me font trop rigoler comme duo mdrrrr,3 days ago,@head_inthestars,UC_05Qw6sb3NGrMO95_NH-eg,0,1741536472.030048
UgwYAwGM-Didg5vdtd14AaABAg,Je viens de capter que le prénom Amine est un anagramme du prénom Imane. Le destin 😂,3 days ago,@Ulysse179,UCimcNEO1iM_-ngX9bKF4fwQ,1,1741536472.030962
UgxsaPoULfixR1SztmZ4AaABAg.AFSNw9N6lvqAFSP0VIBsQn,Il s est déjà marier je crois,3 days ago,@jaliyalahrichi6067,UCPGzadoOnwGb9M6ItHCgUEQ,2,1741536472.230139
UgyAdeTLwMYiNKvRLdd4AaABAg.AFSGS3zfuQvAFSPF2SF3mQ,@alimee i'm not telling you,3 days ago,@clownworld5674,UC8mKBSqhN1VQNNejqLU98kQ,0,1741536472.449944
UgyAdeTLwMYiNKvRLdd4AaABAg.AFSGS3zfuQvAFSQhXIOslt,@clownworld5674  Jokes on you I found it,3 days ago,@alimee,UCdzvVrvVxEe98A28sORjong,0,1741536472.452328
Ugx2tINjTvS3ZVZDwhh4AaABAg,It was amazing !! The salt might of being there to keep bad spirit and nightmares away. Amine m'a foudroyer de rire krkrkrk,3 days ago,@Urfavor.t3mermaid,UClWBnNP7_TsG7N3QsYi5kfg,0,1741536472.809413
UgwanPueGOvs6WLMpbF4AaABAg,Il serait tro bau ensemble 😂,3 days ago,@myriamsemmadi3391,UCqHnns-22oPqpJuYEXTvaaw,0,1741536472.810231
UgwU2bNmdg1AnYghXo54AaABAg,Her French 😍😍,3 days ago,@Lprlt0_0,UCXweUSSv8YWBA8HaGVcCDpg,1,1741536472.81087
UgzbdnxL_vC7Azv_sGV4AaABAg,"Une nuit dans cet appartement avec Imane, oh là tout qu'un fantasme de romance et de beauté. Un bain de mousse, du champagne, le rêve 😊",3 days ago,@vincentlabelle7861,UCfcNpO2mtl9VAD10ghCUNAg,0,1741536472.811694
UgxXA4WxVS1kDGkUyiZ4AaABAg,14:51 why is baby krishna there?????😭😭😂😂😂😂,3 days ago,@voldy.thedarklord,UC3ByAF2_jY_-mFltLlliTvw,0,1741536472.812398
UgzFfbaPYJDTVQWng_R4AaABAg,C sur a moins il et déjà avec elle et en le c pa,3 days ago,@myriamsemmadi3391,UCqHnns-22oPqpJuYEXTvaaw,0,1741536472.813136
UgxNRTxXrLyzvJvJHkF4AaABAg,Regardé sa réaction avec elle,3 days ago,@myriamsemmadi3391,UCqHnns-22oPqpJuYEXTvaaw,0,1741536472.813797
UgzlYfgIrTt3iThsdEd4AaABAg,Je reconnais 2 personnes qui se cherche 👀 quand tu rigoles à des blagues mid .. 😂,3 days ago,@urbancouture2641,UCimuM7J9MsFqXZIQLJ7N2jA,0,1741536472.814453
UgymbfhOwltuB820hqB4AaABAg,Amine il veut il veut,3 days ago,@lasaintepatate6314,UCHcSMpN2v0q0fGRaASji3iA,0,1741536472.81511
Ugw_FRpUwMsp3kHtC-R4AaABAg,14:50 It's a Hindu God known as Krishna,3 days ago,@panthergaming5905,UCXiiZdfk6ma8kC7unBxMLOA,0,1741536472.815706
Ugy-S5-lqwDO6hnFw-Z4AaABAg,Moi je croi il et amoureux de elle c sur❤,3 days ago,@myriamsemmadi3391,UCqHnns-22oPqpJuYEXTvaaw,1,1741536472.816327
UgyE0jWStKJN1Su9fFB4AaABAg,my lord his laugh sounded rich😂😂😂,3 days ago,@voldy.thedarklord,UC3ByAF2_jY_-mFltLlliTvw,0,1741536472.816934
Ugwl0gln7zuQitfj0Px4AaABAg,merci pour les travaux MDRRRRR,3 days ago,@iisis_rlb7837,UCBsX5nU2eFMlOJu1RY54yZw,0,1741536472.817523
UgwUDaLXEfApMUXGahJ4AaABAg,Wchbih mbezeg amin 🙏💀,3 days ago,@colonelsami8047,UCYa-Q-5jc2gInH5zvAHKQAw,0,1741536472.818111
UgwdJlO09l-a-Fzx07t4AaABAg,Her French is so good,3 days ago,@Mera.nnz12,UCgNQx8DaIyzr31W_W-VsWag,0,1741536472.818804
UgxVzymuMT-8UFsLfX14AaABAg,"Best Duo 2025, maybe that will conduct to a marriageeeeeeee",3 days ago,@adnane1360,UCWnVJ7vD6VCE2Goy-XZy3rQ,0,1741536472.819612
UgzACdrhJxqUOt_4Qox4AaABAg,wesh amine t'es sah c'est le ramadan mon frère,3 days ago,@LDyt1,UCXDCSrozAjGaqK43BKtMQow,0,1741536472.82043
UgxJ-tbrWUlyXRgruB54AaABAg,Les compétences d'Amine en terme d'anglais s'arrêtent très bas.,3 days ago,@monyclair5357,UC13CLEp2QyVvN90EPsAd-lA,0,1741536472.82111
Ugyzq2DkPwAn9n13TOR4AaABAg,Amine c vraiment le crack international,3 days ago,@barnabetpissenlit4725,UCCDJfGYDfnXEtwzlyBkFyWg,0,1741536472.821694
UgyYHdyyMx4XbHhtKjp4AaABAg,Ah in Paris… nothing bad to say about White people this time?,3 days ago,@vpmvda,UC9T36cLPEgczkUzbibL-sIw,0,1741536472.82228
UgzbdnxL_vC7Azv_sGV4AaABAg.AFSEd84KCk9AFTY1TV46KX,par pitié garde de ce genre de pensées pour toi la prochaine fois c'est gênant là,2 days ago,@louanam3465,UCZ1l4yX6nVZhtuA7X_QD4eA,2,1741622873.055297
UgzbdnxL_vC7Azv_sGV4AaABAg.AFSEd84KCk9AFUckE13CLZ,"Mais soignez-vous, sérieux. C'est quoi ce manque de respect pour écrire des choses pareilles? Garde ça dans ta tête espèce de détraqué",2 days ago,@pookpook3891,UCbi_rXHS6zSmqG_pxNl9GqA,0,1741622873.05765
